h3_index,cuisine_type,competitor_count,avg_rating,total_reviews,rent_index,void_score,latitude,longitude,dominant_zip
882a134cb7fffff,Sushi Bars,1,4.0,24,1786.5185185185185,68.01,39.835924,-75.087669,08097
882a134cddfffff,Event Planning & Services,1,4.0,25,1786.5185185185185,68.01,39.872549,-75.046355,08007
882a134d4dfffff,Salad,1,4.0,401,2018.4964161653818,68.01,39.955081,-75.156175,19107
882a134d4dfffff,Venues & Event Spaces,1,3.0,398,2018.4964161653818,68.01,39.95544,-75.156989,19107
882a134d99fffff,Italian,1,3.5,22,1786.5185185185185,68.01,39.861167,-75.124779,08093
882a134f29fffff,Sardinian,1,5.0,72,1815.8255944469058,68.01,39.972337,-75.12904,19125
882a135019fffff,Pizza,1,4.0,23,1786.5185185185185,68.01,40.164886,-74.875127,19057
882a135091fffff,Sandwiches,1,3.5,25,1786.5185185185185,68.01,40.104002,-74.860739,19007
882a1352adfffff,Chicken Wings,1,2.5,27,1786.5185185185185,68.01,40.173125,-74.853205,19030
882a1352e3fffff,Thai,1,3.0,23,1786.5185185185185,68.01,40.17348,-74.831247,19054
882a135617fffff,Pizza,1,4.0,25,1786.5185185185185,68.01,40.073034,-74.722985,08022
882a135631fffff,Chinese,1,3.5,22,1786.5185185185185,68.01,40.07187,-74.744382,08022
882a135765fffff,Pizza,1,4.5,28,1786.5185185185185,68.01,40.129146,-74.835201,19057
882a135843fffff,Seafood,1,3.5,25,1786.5185185185185,68.01,40.180498,-75.085958,19040
882a1359b5fffff,Sandwiches,1,3.0,29,1786.5185185185185,68.01,40.117044,-75.183367,19075
882a1359bdfffff,Breakfast & Brunch,1,4.0,23,1786.5185185185185,68.01,40.118135,-75.180234,19075
882a135a59fffff,American (New),1,4.5,28,1786.5185185185185,68.01,40.217512,-75.009989,18954
882a135ad1fffff,Chinese,1,2.0,23,1786.5185185185185,68.01,40.155152,-74.998018,19053
882a135ad3fffff,Food Delivery Services,1,4.0,29,1786.5185185185185,68.01,40.145503,-74.994529,19053
882a135ad5fffff,Italian,1,3.5,24,1786.5185185185185,68.01,40.156411,-75.012681,19053
882a135ad7fffff,Fast Food,1,3.5,22,1786.5185185185185,68.01,40.153544,-75.008569,19053
882a135ad9fffff,Pizza,1,4.0,24,1786.5185185185185,68.01,40.159929,-74.990093,19053
882a136305fffff,Beer,1,4.5,25,1786.5185185185185,68.01,39.720818,-74.901169,08009
882a13632bfffff,Soup,1,4.0,24,1786.5185185185185,68.01,39.718184,-74.901741,08018
882a136339fffff,Gastropubs,1,3.0,24,1786.5185185185185,68.01,39.710813,-74.895766,08037
882a13682bfffff,Italian,1,3.5,25,1786.5185185185185,68.01,39.655394,-75.091638,08312
882a13683dfffff,Diners,1,3.5,22,1786.5185185185185,68.01,39.649616,-75.089084,08312
882a136a19fffff,Delis,1,4.5,26,1786.5185185185185,68.01,39.687001,-74.995183,08094
882a136a1bfffff,Italian,1,4.5,24,1786.5185185185185,68.01,39.679913,-74.987983,08094
882a136a2dfffff,American (Traditional),1,3.0,29,1786.5185185185185,68.01,39.700414,-75.050984,08094
882a136a51fffff,Pizza,1,3.5,27,1786.5185185185185,68.01,39.699854,-74.987128,08094
882a137365fffff,Italian,1,3.5,24,1786.5185185185185,68.01,39.876084,-74.816911,08055
882a137a33fffff,Breakfast & Brunch,1,3.0,25,1786.5185185185185,68.01,39.80093,-74.932288,08091
882a137a33fffff,Salad,1,3.0,22,1786.5185185185185,68.01,39.802734,-74.93116,08091
882a137ae7fffff,Pizza,1,3.0,27,1786.5185185185185,68.01,39.789974,-74.926791,08009
882a137b4bfffff,Bakeries,1,2.5,24,1786.5185185185185,68.01,39.861838,-74.972974,08003
882a13c9e1fffff,Sandwiches,1,4.0,27,1786.5185185185185,68.01,40.288526,-74.880393,18977
882a13cd47fffff,Nightlife,1,3.5,28,1786.5185185185185,68.01,40.215773,-74.761663,08608
882a13cd6bfffff,Coffee & Tea,1,4.0,29,1786.5185185185185,68.01,40.221046,-74.769309,08608
882a924d4bfffff,Cajun/Creole,1,4.5,236,1918.6644444444444,68.01,39.927629,-86.02003,46037
882aac0749fffff,Pizza,1,2.5,22,1786.5185185185185,68.01,39.835228,-75.79794,19311
882aac1597fffff,Pizza,1,4.5,28,1786.5185185185185,68.01,39.831394,-75.757117,19374
882aac82a1fffff,Steakhouses,1,3.0,28,1786.5185185185185,68.01,40.136853,-75.471226,19456
882aac9083fffff,American (Traditional),1,4.5,29,1786.5185185185185,68.01,40.226972,-75.406862,19473
882aac91c3fffff,Pizza,1,3.5,22,1786.5185185185185,68.01,40.260833,-75.464529,19473
882aac9731fffff,Pizza,1,3.5,26,1786.5185185185185,68.01,40.200103,-75.345561,19490
882aac9aebfffff,Bars,1,2.5,24,1786.5185185185185,68.01,40.276629,-75.565064,19525
882aacac35fffff,Seafood,1,3.5,23,1786.5185185185185,68.01,39.624239,-75.507917,08070
882aacac65fffff,Barbeque,1,5.0,24,1786.5185185185185,68.01,39.663115,-75.511457,08070
882aacb021fffff,Sandwiches,1,4.5,25,1786.5185185185185,68.01,39.908781,-75.327911,19070
882aacb023fffff,Mexican,1,3.5,27,1786.5185185185185,68.01,39.894704,-75.317691,19033
882aacb03dfffff,Specialty Food,1,3.5,26,1786.5185185185185,68.01,39.896693,-75.311654,19043
882aacb0b3fffff,Nightlife,1,4.5,22,1786.5185185185185,68.01,39.825251,-75.288418,08027
882aacb0ebfffff,Breakfast & Brunch,1,3.0,26,1786.5185185185185,68.01,39.867933,-75.287378,19029
882aacb149fffff,Chicken Wings,1,1.5,28,1786.5185185185185,68.01,39.944678,-75.34871,19064
882aacb14bfffff,American (New),1,3.0,28,1786.5185185185185,68.01,39.938227,-75.34825,19064
882aacb151fffff,Convenience Stores,1,4.5,24,1786.5185185185185,68.01,39.923841,-75.339464,19064
882aacb1c1fffff,Pizza,1,4.5,22,1786.5185185185185,68.01,39.887824,-75.340967,19033
882aacb1cbfffff,Chinese,1,4.0,25,1786.5185185185185,68.01,39.885406,-75.329675,19033
882aacb1d1fffff,Burgers,1,2.5,26,1786.5185185185185,68.01,39.86992,-75.321758,19078
882aacb1d9fffff,Sandwiches,1,3.5,29,1786.5185185185185,68.01,39.877314,-75.316342,19078
882aacb449fffff,Pizza,1,4.5,25,1786.5185185185185,68.01,39.806545,-75.167001,08090
882aacb459fffff,Comfort Food,1,4.5,24,1786.5185185185185,68.01,39.791398,-75.150026,08090
882aacb701fffff,Local Services,1,3.0,23,1786.5185185185185,68.01,39.839378,-75.200956,08086
882aacba95fffff,American (New),1,3.5,24,1787.5,68.01,39.864933,-75.418487,19014
88441a31bdfffff,Bakeries,1,3.5,113,1839.4888888888888,68.01,28.47434,-82.615801,34606
88441a804bfffff,Breakfast & Brunch,1,2.5,60,1808.0893550893552,68.01,27.83328,-82.67987,33781
88441a8059fffff,Tex-Mex,1,4.0,63,1808.0893550893552,68.01,27.843404,-82.687418,33781
88441a808dfffff,Fast Food,1,3.0,9,1777.0277777777776,68.01,27.894519,-82.684521,33762
88441a80c3fffff,Pizza,1,3.5,14,1777.0277777777776,68.01,27.889375,-82.700808,33762
88441a80c9fffff,Greek,1,3.0,14,1777.0277777777776,68.01,27.882352,-82.699629,33762
88441a80e7fffff,Venues & Event Spaces,1,3.5,9,1777.0277777777776,68.01,27.898597,-82.664493,33762
88441a80ebfffff,Sandwiches,1,4.0,9,1777.0277777777776,68.01,27.893173,-82.684247,33762
88441a82e5fffff,Buffets,1,2.5,58,1808.0893550893552,68.01,27.841036,-82.701424,33781
88441a8453fffff,Tapas Bars,1,4.5,350,1986.1904761904761,68.01,27.965888,-82.800545,33755
88441a8607fffff,Pizza,1,2.5,9,1775.659722222222,68.01,27.91711,-82.807055,33770
88441a860bfffff,Japanese,1,4.0,5,1775.659722222222,68.01,27.915382,-82.81816,33770
88441a8621fffff,Cafes,1,2.5,6,1775.659722222222,68.01,27.916664,-82.789468,33770
88441a8621fffff,Fast Food,1,1.5,8,1775.659722222222,68.01,27.919837,-82.788113,33770
88441a8627fffff,Coffee & Tea,1,2.5,7,1775.659722222222,68.01,27.928798,-82.788429,33770
88441a8629fffff,Event Planning & Services,1,3.0,12,1775.659722222222,68.01,27.916324,-82.791882,33770
88441a8629fffff,Shopping,1,2.5,10,1775.659722222222,68.01,27.915285,-82.798055,33770
88441a862dfffff,Pubs,1,4.0,5,1775.659722222222,68.01,27.912716,-82.787683,33770
88441a8663fffff,Breakfast & Brunch,1,3.5,11,1775.659722222222,68.01,27.908881,-82.797083,33770
88441a89adfffff,Food Stands,1,4.5,25,1786.5185185185185,68.01,27.94,-82.45,33601
88441ab803fffff,Indian,1,4.5,73,1816.2823565323563,68.01,28.122621,-82.739455,34684
88441ab847fffff,Coffee & Tea,1,4.0,70,1816.2823565323563,68.01,28.095375,-82.739499,34684
88441ab84dfffff,Breakfast & Brunch,1,4.0,73,1816.2823565323563,68.01,28.080973,-82.739328,34684
88441ab9c5fffff,Beer,1,3.0,28,1786.5185185185185,68.01,28.143419,-82.699267,34688
88441ac091fffff,Smokehouse,1,3.5,48,1797.7631056808686,68.01,27.892799,-82.284106,33511
88441ac425fffff,Juice Bars & Smoothies,1,2.0,42,1797.7631056808686,68.01,27.939839,-82.322308,33511
88441ac42dfffff,Vietnamese,1,2.5,41,1797.7631056808686,68.01,27.932303,-82.325312,33511
88441ac487fffff,Breakfast & Brunch,1,3.5,189,1885.5163398692812,68.01,27.992803,-82.37286,33610
88441ac503fffff,Southern,1,4.0,48,1797.7631056808686,68.01,27.93733,-82.298893,33511
88441ac51dfffff,Comfort Food,1,2.5,43,1797.7631056808686,68.01,27.937192,-82.30439,33511
88441ac521fffff,Indian,1,4.5,47,1797.7631056808686,68.01,27.938124,-82.271012,33511
88441acdabfffff,American (New),1,3.0,28,1786.5185185185185,68.01,28.024386,-82.147208,33565
88444641e7fffff,Pizza,1,4.0,29,1786.5185185185185,68.01,30.051127,-89.967019,70128
884446425bfffff,Burgers,1,1.5,13,1777.9027777777776,68.01,29.945259,-90.090676,70125
88444642d7fffff,Salad,1,3.5,319,1969.2460317460318,68.01,30.004834,-90.112307,70124
88444654a1fffff,Japanese,1,4.5,95,1831.6555555555558,68.01,30.016687,-90.198954,70006
88444654d5fffff,Imported Food,1,4.0,25,1786.5185185185185,68.01,30.002555,-90.240789,70062
88444654d5fffff,Pizza,1,4.0,23,1786.5185185185185,68.01,30.00012,-90.240222,70062
88444654d9fffff,Burgers,1,1.5,22,1786.5185185185185,68.01,29.996149,-90.255169,70062
884446552dfffff,Pizza,1,5.0,9,1777.9027777777776,68.01,29.952124,-90.097568,70125
8844465547fffff,Sports Bars,1,3.0,116,1843.9153377110695,68.01,29.941028,-90.128619,70118
8844465567fffff,Cafes,1,4.5,8,1777.9027777777776,68.01,29.948978,-90.10351,70125
8848e809dbfffff,Mexican,1,3.5,70,1813.7700216450214,68.01,32.37356,-111.126955,85743
8848e8550dfffff,Sandwiches,1,4.0,22,1786.5185185185185,68.01,32.236257,-110.871821,85707
8812e124e1fffff,Sushi Bars,1,2.5,25,1786.5185185185185,68.01,53.434752,-113.603084,T6W
8812e124e1fffff,Vegan,1,4.5,26,1786.5185185185185,68.01,53.43519,-113.607388,T6W 0L0
8812e124edfffff,Vietnamese,1,4.5,24,1786.5185185185185,68.01,53.440012,-113.62019,T6W 0S4
8812e12607fffff,Italian,1,2.0,28,1786.5185185185185,68.01,53.515227,-113.624002,T5T 1V1
8812e1261dfffff,Nightlife,1,3.0,26,1786.5185185185185,68.01,53.519067,-113.596414,T5R 4G7
8812e12635fffff,Canadian (New),1,4.0,22,1786.5185185185185,68.01,53.501997,-113.628684,T5T 4J5
8812e12643fffff,Pubs,1,3.0,26,1786.5185185185185,68.01,53.541633,-113.619717,T5S 1K6
8812e12645fffff,Mexican,1,3.5,25,1786.5185185185185,68.01,53.54048,-113.645924,T5S 2V9
8812e12655fffff,Vietnamese,1,4.0,24,1786.5185185185185,68.01,53.5324,-113.603584,T5P 3M7
8812e1265bfffff,Italian,1,3.0,24,1786.5185185185185,68.01,53.539549,-113.578698,T5P 4W1
8812e1265bfffff,Vietnamese,1,3.0,29,1786.5185185185185,68.01,53.541047,-113.581174,T5P 4W1
8812e1269bfffff,Pizza,1,4.0,26,1786.5185185185185,68.01,53.47434,-113.504731,T6J 2S3
8812e1269dfffff,Vegan,1,4.5,23,1786.5185185185185,68.01,53.475497,-113.527869,T6J 0R4
8812e126bbfffff,Chinese,1,3.0,26,1786.5185185185185,68.01,53.460477,-113.531393,T6J 4R6
8812e126c9fffff,Sandwiches,1,3.5,29,1786.5185185185185,68.01,53.510906,-113.553564,T5J 2R7
8812e134b5fffff,Nightlife,1,3.5,29,1786.5185185185185,68.01,53.555006,-113.614472,T5P 0Y5
8812e134d9fffff,Mexican,1,3.5,26,1786.5185185185185,68.01,53.598294,-113.57312,T5L 5E7
8812e1369bfffff,Chinese,1,3.5,26,1786.5185185185185,68.01,53.630517,-113.541212,T6V 1J6
8812e136e1fffff,Salad,1,3.5,22,1786.5185185185185,68.01,53.645071,-113.624576,T8N 5C9
8812e136e7fffff,American (New),1,4.0,26,1786.5185185185185,68.01,53.637392,-113.624802,T8N 1H4
8812ec504dfffff,Indian,1,4.0,28,1786.5185185185185,68.01,53.423567,-113.422268,T6X 1X2
8812ec5249fffff,Donairs,1,3.5,22,1786.5185185185185,68.01,53.481024,-113.394469,T6L 5W9
8812ec5347fffff,American (Traditional),1,2.5,27,1786.5185185185185,68.01,53.453175,-113.485414,T6N 1J7
8812ec5349fffff,Soup,1,3.5,25,1786.5185185185185,68.01,53.468593,-113.488283,T6E 5X5
8812ec534bfffff,Desserts,1,4.5,29,1786.5185185185185,68.01,53.464924,-113.473865,T6E 5T5
8812ec534bfffff,Taiwanese,1,4.5,23,1786.5185185185185,68.01,53.466724,-113.474933,T6E 5X8
8812ec534dfffff,Diners,1,2.5,25,1786.5185185185185,68.01,53.469815,-113.492858,T6J 7A9
8812ec534dfffff,Sandwiches,1,3.0,22,1786.5185185185185,68.01,53.466656,-113.49268,T6J 5H2
8812ec534dfffff,Sports Bars,1,3.5,26,1786.5185185185185,68.01,53.467229,-113.495033,T6J 6V1
8812ec5361fffff,Cafes,1,3.0,22,1786.5185185185185,68.01,53.452273,-113.515365,T6J 4V9
8812ec5361fffff,Pizza,1,2.0,22,1786.5185185185185,68.01,53.453407,-113.514668,T6J 6P9
8812ec536bfffff,Sushi Bars,1,2.5,24,1786.5185185185185,68.01,53.45337,-113.507989,T6J 7B5
8812ecc805fffff,Nightlife,1,4.0,28,1786.5185185185185,68.01,53.549503,-113.454948,T5H 3S2
8812ecc815fffff,Fast Food,1,3.5,23,1786.5185185185185,68.01,53.540341,-113.420374,T6A 0G7
8812ecc825fffff,Nightlife,1,4.0,23,1786.5185185185185,68.01,53.541928,-113.487025,T5J 0C5
8812ecc839fffff,Vietnamese,1,4.0,25,1786.5185185185185,68.01,53.541449,-113.440316,T6A 0J2
8812ecc867fffff,Coffee & Tea,1,4.0,25,1786.5185185185185,68.01,53.556265,-113.485181,T5H 2E4
8812ecc867fffff,Home Decor,1,4.5,26,1786.5185185185185,68.01,53.555239,-113.484704,T5H 2E3
8812ecc86dfffff,Chinese,1,4.5,25,1786.5185185185185,68.01,53.570551,-113.482092,T5B 0V1
8812ecc909fffff,Bars,1,4.5,24,1786.5185185185185,68.01,53.546911,-113.536887,T5N 3N3
8812ecc909fffff,Ethnic Food,1,4.0,27,1786.5185185185185,68.01,53.544405,-113.535964,T5N 1P9
8812ecc909fffff,French,1,4.0,25,1786.5185185185185,68.01,53.542776,-113.535736,T5N 1P5
8812ecc909fffff,Shopping,1,4.5,27,1786.5185185185185,68.01,53.543929,-113.53562,T5N 1P9
8812ecc90bfffff,Korean,1,4.0,26,1786.5185185185185,68.01,53.541185,-113.51465,T5K 2V2
8812ecc917fffff,Persian/Iranian,1,3.0,23,1786.5185185185185,68.01,53.518236,-113.498352,T6E 2A2
8812ecc919fffff,Karaoke,1,4.0,24,1786.5185185185185,68.01,53.540203,-113.496073,T5J 0V6
8812ecc91dfffff,Caterers,1,4.0,28,1786.5185185185185,68.01,53.536999,-113.509946,T5K 2P5
8812ecc93bfffff,Nightlife,1,2.5,23,1786.5185185185185,68.01,53.518237,-113.511379,T6E 2B3
8812ecc93bfffff,Vegetarian,1,3.0,26,1786.5185185185185,68.01,53.521766,-113.520173,T6G 2L7
8812ecc943fffff,Dive Bars,1,3.0,24,1786.5185185185185,68.01,53.553207,-113.524798,T5H 1B8
8812ecc947fffff,Coffee Roasteries,1,4.5,24,1786.5185185185185,68.01,53.553756,-113.536127,T5M 0H4
8812ecc955fffff,Ramen,1,3.5,25,1786.5185185185185,68.01,53.546913,-113.515102,T5K 2X4
8812ecc95bfffff,Sandwiches,1,4.5,23,1786.5185185185185,68.01,53.551111,-113.490779,T5H 2N7
8812ecc961fffff,Breakfast & Brunch,1,4.0,29,1786.5185185185185,68.01,53.543801,-113.566684,T5N 0S8
8812ecc985fffff,Food Stands,1,4.0,28,1786.5185185185185,68.01,53.496315,-113.470646,T6E
8812ecc99dfffff,Chinese,1,4.0,28,1786.5185185185185,68.01,53.492801,-113.442007,T6B 3K9
8812ecc9a1fffff,Chinese,1,4.0,29,1786.5185185185185,68.01,53.485468,-113.487519,T6E 5H5
8812ecc9a1fffff,Middle Eastern,1,3.0,29,1786.5185185185185,68.01,53.483286,-113.49272,T6H 5K3
8812ecc9a1fffff,Pizza,1,3.0,24,1786.5185185185185,68.01,53.485725,-113.495574,T6H 5H5
8812ecc9a5fffff,Thai,1,3.5,24,1786.5185185185185,68.01,53.47961,-113.501866,T6J 6L7
8812ecc9c1fffff,Canadian (New),1,3.5,25,1786.5185185185185,68.01,53.518392,-113.468559,T6C 0Z5
8812ecc9e1fffff,Chinese,1,3.5,22,1786.5185185185185,68.01,53.503268,-113.498165,T6H 1L2
8812ecc9e7fffff,Japanese,1,3.5,22,1786.5185185185185,68.01,53.498346,-113.500363,T6H 2J3
8812ecc9ebfffff,German,1,4.0,29,1786.5185185185185,68.01,53.504765,-113.486906,T6E 5B8
8812ecca07fffff,Chicken Wings,1,4.0,25,1786.5185185185185,68.01,53.600516,-113.424555,T5A 5A1
8812ecca0dfffff,Middle Eastern,1,4.0,24,1786.5185185185185,68.01,53.616357,-113.431281,T5Y 2W1
8812ecca15fffff,Chinese,1,3.0,24,1786.5185185185185,68.01,53.600085,-113.406397,T5Y 3E1
8812ecca5dfffff,Sushi Bars,1,3.5,28,1786.5185185185185,68.01,53.627777,-113.410272,T5Y 0S4
8812ecca67fffff,Steakhouses,1,3.5,26,1786.5185185185185,68.01,53.607207,-113.459996,T5C 2R7
8812ecca91fffff,Breakfast & Brunch,1,3.5,29,1786.5185185185185,68.01,53.556622,-113.318906,T8H
8812ecca97fffff,Caterers,1,3.5,25,1786.5185185185185,68.01,53.545123,-113.31931,T8H 2C1
8812eccb1bfffff,Turkish,1,3.5,27,1786.5185185185185,68.01,53.587586,-113.467619,T5E 2T2
8812eccb41fffff,American (New),1,4.5,24,1786.5185185185185,68.01,53.613639,-113.515375,T5X 3N5
8812eccb55fffff,Japanese,1,3.5,23,1786.5185185185185,68.01,53.600886,-113.495432,T5E 5P0
8812eccb57fffff,Bars,1,3.0,23,1786.5185185185185,68.01,53.598975,-113.486466,T5E 6K9
8812eccb61fffff,Chinese,1,3.5,24,1786.5185185185185,68.01,53.603685,-113.540385,T6V 1E7
8812eccf0dfffff,Indian,1,4.5,26,1786.5185185185185,68.01,53.528701,-113.289356,T8A 4W2
8812eccf25fffff,Chicken Wings,1,3.5,24,1786.5185185185185,68.01,53.513199,-113.321746,T8A 4N5
8812eccf39fffff,Thai,1,4.0,22,1786.5185185185185,68.01,53.512926,-113.274142,T8A 6G3
8812eccf5dfffff,Bars,1,3.0,24,1786.5185185185185,68.01,53.542391,-113.266102,T8H 1Y4
8812eccf63fffff,Cafes,1,3.5,29,1786.5185185185185,68.01,53.526529,-113.297579,T8A 4X3
8812eccf65fffff,Chinese,1,4.0,29,1786.5185185185185,68.01,53.535572,-113.320739,T8A 4H4
8812eccf6dfffff,Diners,1,2.5,24,1786.5185185185185,68.01,53.54048,-113.32071,T8A 0Z6
8812ecd9a3fffff,Middle Eastern,1,4.5,22,1786.5185185185185,68.01,53.630455,-113.511328,T5X 2R5
8812ecd9b1fffff,Cheesesteaks,1,4.0,28,1786.5185185185185,68.01,53.626892,-113.489602,T5Z 3L3
88264042d7fffff,American (Traditional),1,3.5,22,1786.5185185185185,68.01,38.336765,-90.150737,62298
882640c63bfffff,Chicken Wings,1,3.5,22,1786.5185185185185,68.01,38.600814,-89.807395,62254
882640c807fffff,Local Flavor,1,3.0,24,1787.8650793650795,68.01,38.630101,-90.183263,63102
882640c823fffff,Whiskey Bars,1,4.0,27,1787.8650793650795,68.01,38.624163,-90.193668,63102
882640c83dfffff,Poke,1,3.5,25,1787.8650793650795,68.01,38.627567,-90.189527,63102
882640c957fffff,Burgers,1,4.0,24,1786.5185185185185,68.01,38.638973,-90.22331,63106
882640d1d3fffff,Burgers,1,3.0,28,1786.5185185185185,68.01,38.776951,-89.95466,62034
8826429609fffff,Comfort Food,1,4.0,27,1786.5185185185185,68.01,38.463576,-90.531382,63049
882642964bfffff,Buffets,1,3.5,28,1786.5185185185185,68.01,38.477023,-90.520725,63049
88264620edfffff,Sports Bars,1,4.0,29,1786.5185185185185,68.01,38.680732,-90.497698,63017
8826462253fffff,Chinese,1,2.5,24,1786.5185185185185,68.01,38.754863,-90.432934,63044
8826462253fffff,Halal,1,4.0,23,1786.5185185185185,68.01,38.756163,-90.431867,63044
8826462253fffff,Seafood,1,4.0,29,1786.5185185185185,68.01,38.755527,-90.433769,63044
8826462259fffff,Street Vendors,1,4.0,28,1786.5185185185185,68.01,38.767401,-90.440804,63044
8826462443fffff,Event Planning & Services,1,4.0,148,1864.5462962962963,68.01,38.61384,-90.348743,63144
8826462585fffff,Event Planning & Services,1,3.5,23,1786.5185185185185,68.01,38.549059,-90.404623,63127
8826462585fffff,Food Delivery Services,1,2.5,26,1786.5185185185185,68.01,38.548084,-90.404051,63127
8826462635fffff,Sports Bars,1,1.5,150,1864.5462962962963,68.01,38.622464,-90.334848,63144
8826462cc9fffff,Pizza,1,2.0,25,1786.5185185185185,68.01,38.53361,-90.494403,63088
8826462e6bfffff,Salad,1,1.5,25,1786.5185185185185,68.01,38.625491,-90.514414,63017
8826463519fffff,Pizza,1,4.0,24,1786.5185185185185,68.01,38.741415,-90.363543,63145
882646a485fffff,Pizza,1,5.0,23,1786.5185185185185,68.01,38.886051,-90.071243,62024
882646a4ddfffff,Chinese,1,4.5,28,1786.5185185185185,68.01,38.899857,-90.038434,62010
882646a523fffff,Mexican,1,3.5,22,1786.5185185185185,68.01,38.930103,-90.192273,62035
882646a529fffff,American (Traditional),1,4.5,29,1786.5185185185185,68.01,38.944835,-90.190479,62035
882646a535fffff,Barbeque,1,4.5,23,1786.5185185185185,68.01,38.923247,-90.188959,62035
882646a535fffff,Pizza,1,2.5,22,1786.5185185185185,68.01,38.922621,-90.192552,62035
882646a59dfffff,Mexican,1,4.5,27,1786.5185185185185,68.01,38.879003,-90.118826,62024
88264d0195fffff,Chicken Wings,1,4.0,27,1786.5185185185185,68.01,35.937055,-86.834086,37068
88264d0249fffff,Cafes,1,4.0,28,1786.5185185185185,68.01,36.075285,-86.759804,37220
88264d0249fffff,Desserts,1,5.0,26,1786.5185185185185,68.01,36.075478,-86.760296,37220
88264d1105fffff,Breweries,1,4.5,7,1773.0976655484328,68.01,36.15624,-86.847092,37209
88264d1127fffff,Asian Fusion,1,3.0,5,1773.0976655484328,68.01,36.147046,-86.863291,37209
88264d181dfffff,Sandwiches,1,4.0,5,1773.0976655484328,68.01,36.106648,-86.922781,37209
88264d1a11fffff,Thai,1,5.0,8,1773.0976655484328,68.01,36.141304,-86.882284,37209
88264d1a1bfffff,Fish & Chips,1,3.0,8,1773.0976655484328,68.01,36.144451,-86.873175,37209
88264d1a1bfffff,Honduran,1,4.0,5,1773.0976655484328,68.01,36.144175,-86.872253,37209
88264d1a1bfffff,Mediterranean,1,4.5,8,1773.0976655484328,68.01,36.146978,-86.86959,37209
88264d1a1bfffff,Mexican,1,4.5,6,1773.0976655484328,68.01,36.144175,-86.872253,37209
88264d9841fffff,Event Planning & Services,1,2.5,57,1803.6666666666667,68.01,36.46674,-86.679913,37188
88264d9a37fffff,Barbeque,1,4.0,50,1803.6666666666667,68.01,36.463279,-86.657989,37188
88264dc647fffff,Burgers,1,4.5,23,1786.5185185185185,68.01,36.321756,-86.865662,37080
88264dd6ebfffff,Mexican,1,4.0,27,1786.5185185185185,68.01,36.418711,-86.798318,37073
88266184ebfffff,Breweries,1,4.0,66,1809.3555555555556,68.01,39.951815,-86.278169,46077
882661a165fffff,American (New),1,3.5,207,1901.3263403263402,68.01,39.763037,-86.33931,46123
882661ad07fffff,Salad,1,3.0,25,1786.5185185185185,68.01,39.601451,-86.37221,46158
8828842347fffff,Sports Bars,1,3.0,137,1854.2408333333333,68.01,43.591456,-116.356299,83642
8828842a57fffff,Italian,1,4.0,137,1856.7123015873015,68.01,43.667181,-116.27553,83714
88288438e7fffff,Noodles,1,4.0,161,1871.4844044844046,68.01,43.612353,-116.243004,83706
